datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_ES_avg,carbon_intensity_exchange_ES_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_ES_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2021-12-03T13:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:22.668019+00:00,1638536400,PT,253.14,173.79,315.13,,185.94,4343,1010,0,4006,0,7339,entsoe.eu,45.14,50.01,57.56,42.44,,,408,0,633,761,41,2464,,36,356.78,0,429.04,101.67,1630.76,1376.9,233.55,3146.09,18.15,46.59,0,0,,-1010,4006,185.94,1.06,-1.9,436.7,285.32,276.39,0,194.06,,6922,3688,,
2021-12-03T14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:24.110400+00:00,1638540000,PT,253.86,174.69,306.54,,190.76,4486,759,0,3746,0,7473,entsoe.eu,45.46,49.86,56.11,43.89,,,400,0,709,668,192,2482,,35,349.67,0,431.8,98.43,1668.86,1264.37,361.26,3234.67,17.5,46.52,0,0,,-759,3746,190.76,1.24,-2,412.2,285.76,276.68,0.01,200,,6969,3399,,
2021-12-03T15:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:22.668019+00:00,1638543600,PT,273.32,190.3,313.38,,212.87,4591,193,0,3042,0,7440,entsoe.eu,49.89,45.95,57.94,42.06,,,405,0,898,461,167,2624,,36,309.38,0,455.26,82.25,1725.83,857.78,379.99,3566.45,15.04,48.05,0,0,,-193,3042,212.87,1.34,-1.76,370.47,285.84,277.18,0.01,222.57,,6886,2647,,
2021-12-03T16:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:35:03.914478+00:00,1638547200,PT,278.53,200.35,310.2,136.44,234.12,5471,0,879,1090,0,7440,entsoe.eu,49.11,49.28,50.17,49.83,,,404,0,951,130,800,3150,,36,119.42,0,427.71,25.92,1266.95,181.9,911.02,3581.47,5.56,41.05,0,879,,879,1090,234.12,1.23,-1.75,326.5,285.28,277.87,0.01,258,,7089,742,,
2021-12-03T17:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:29.611427+00:00,1638550800,PT,251.31,182.27,278.05,136.44,232.47,6193,0,1412,181,0,7786,entsoe.eu,42.26,57.49,42.25,57.75,,,404,0,1115,1,1460,3178,,35,19.61,0,407.97,4.27,1167.63,2.86,1485.55,3249.32,0.96,35.82,0,1412,,1412,181,232.47,1.3,-1.31,266.08,283.61,278.04,0.02,272.98,,7611,-147,,
2021-12-03T18:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:28:27.375341+00:00,1638554400,PT,241.36,174.98,265.7,136.44,229.96,6561,0,1521,8,0,8090,entsoe.eu,40.12,59.87,40.11,59.89,,,404,0,1198,0,1717,3207,,35,0.87,0,404.18,0.19,1200.44,0.01,1718.13,3210.11,0.04,35.04,0,1521,,1521,8,229.96,1.25,-1.33,221.78,282.89,278.25,0.03,271.96,,7939,-303,,
2021-12-03T19:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:28:29.611427+00:00,1638558000,PT,242.12,175.42,266.17,136.44,226.81,6579,0,1471,179,0,8229,entsoe.eu,40.52,59.25,40.5,59.5,,,406,0,1301,0,1612,3225,,35,19.27,0,409.9,4.27,1354.65,0.11,1639.62,3293.39,0.97,35.81,0,1471,,1471,179,226.81,1.05,-1.33,0,282.52,278.45,0,271.85,,8010,-254,,
2021-12-03T20:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:35:03.914478+00:00,1638561600,PT,242.88,175.08,264.16,136.44,228.89,6587,0,1293,183,0,8063,entsoe.eu,41.1,58.65,41.08,58.92,,,404,0,1312,0,1634,3202,,35,20.26,0,408.1,4.52,1368.9,0.12,1658.82,3272.43,1.03,35.84,0,1293,,1293,183,228.89,0.97,-1.15,0,282.21,278.53,0.02,263.36,,7882,84,,
2021-12-03T21:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:35:03.914478+00:00,1638565200,PT,268.74,190.54,289.27,136.44,223.72,5708,0,349,1577,0,7634,entsoe.eu,48.94,48.71,51.05,48.95,,,409,0,1407,0,800,3057,,35,179.67,0,445.16,39.99,1921.66,0.98,1001.42,3644.84,8.85,42.43,0,349,,349,1577,223.72,1.05,-0.99,0,281.87,278.27,0.04,238.69,,7505,1384,,
2021-12-03T22:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:35:03.914478+00:00,1638568800,PT,267.37,187.6,285.02,136.44,208.49,5463,0,45,1538,0,7046,entsoe.eu,49.49,47.83,52.85,47.15,,,401,0,1578,0,573,2876,,35,188.9,0,438.72,42.27,2130.21,1.11,755.3,3392.63,9.29,42.67,0,45,,45,1538,208.49,1.13,-0.67,0,281.81,278.73,0.06,216.68,,7105,1545,,
2021-12-03T23:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:28:24.956138+00:00,1638572400,PT,244.88,169.46,263.18,136.44,190.16,4840,0,54,1511,0,6405,entsoe.eu,44.39,52.49,47.77,52.23,,,406,0,1760,0,336,2303,,35,200.82,0,445.97,43.53,2353.17,1.53,507.71,2746.98,9.94,42.7,0,54,,54,1511,190.16,1.26,-0.58,0,281.72,278.55,0.08,240.53,5001,6041,1480,0,1649
2021-12-04T00:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:28:27.375341+00:00,1638576000,PT,226.99,155.32,242.96,136.44,172.99,4399,0,211,947,0,5557,entsoe.eu,39.67,57.93,41.69,58.31,,,407,0,1836,0,234,1886,,36,134.63,0,433.99,25.77,2225.8,1.1,347.46,2130.4,7,41.13,0,211,,211,947,172.99,1.48,-0.45,0,281.72,278.76,0.1,222,4394,5614,932,0,1805
2021-12-04T01:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:21.952667+00:00,1638579600,PT,201.02,133.29,209.46,,165.7,4279,541,0,1023,0,4761,entsoe.eu,35.05,62.17,36.64,63.36,,,406,0,2176,0,129,1532,,36,133.53,0,391.35,23.51,2360.14,1.12,207.33,1600.81,7.1,37.51,0,0,,-541,1023,165.7,1.82,-0.47,0,281.73,278.99,0.03,201.5,4208,5225,1171,0,2017
2021-12-04T02:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1638583200,PT,169.31,110.68,170,,167.95,4163,1282,0,2107,0,4988,entsoe.eu,28.52,66.52,28.37,71.63,,,402,0,2517,0,63,1146,,35,249.83,0,369.15,45.11,2771.15,2.21,176.21,1326.31,13.56,37.6,0,0,,-1282,2107,167.95,1.98,-0.44,0,281.75,279.21,0.05,185,4095,4981,2168,0,2246
2021-12-04T03:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:22.564481+00:00,1638586800,PT,160.55,104.21,159.24,,163.51,4363,1464,0,1926,0,4825,entsoe.eu,26.82,68.72,26.38,73.62,,,400,0,2775,0,37,1116,,35,218.03,0,349.78,42.04,2825.46,2.17,139.08,1204.92,11.84,35.31,0,0,,-1464,1926,163.51,2.01,-0.27,0,281.74,279.52,0.09,185.01,4288,4857,2288,0,2474
2021-12-04T04:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:24.110400+00:00,1638590400,PT,155.83,100.96,153.07,,162.85,4572,1562,0,1792,0,4802,entsoe.eu,25.95,70.01,25.31,74.69,,,400,0,2984,0,31,1122,,35,196.54,0,338.74,42.18,2903.1,1.9,118.68,1159.13,10.69,34.04,0,0,,-1562,1792,162.85,2.26,-0.16,0,281.85,279.77,0.13,183.79,4511,4817,1945,0,2685
2021-12-04T05:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:24.110400+00:00,1638594000,PT,169.24,110.64,170.58,,163.09,4775,1340,0,1043,0,4478,entsoe.eu,28.89,68.57,29.19,70.81,,,397,0,2952,0,32,1361,,33,115.26,0,326.96,26.68,2658.6,1.17,84.16,1230.74,6.47,29.93,0,0,,-1340,1043,163.09,2.41,-0.05,0,281.91,280.07,0.39,187.6,4910,4872,998,0,2803
2021-12-04T06:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:21.952667+00:00,1638597600,PT,166.9,108.05,166.84,,171.34,5336,380,0,72,0,5028,entsoe.eu,28.79,71.02,28.79,71.21,,,402,0,3366,0,32,1501,,35,9.51,0,375.52,2.28,3160.45,0.09,34.97,1411.89,0.52,32.91,0,0,,-380,72,171.34,2.63,-0.31,0,281.97,280.36,0.72,205,5332,5023,27,0,2771
2021-12-04T07:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:22.564481+00:00,1638601200,PT,181.9,120.08,181.9,,,5669,320,0,0,165,5184,entsoe.eu,32.12,67.88,32.12,67.88,,,402,0,3347,4,95,1787,,34,0,0,367.61,0,3060.65,3.66,86.87,1634.12,0,31.09,0,0,,-320,-165,181.9,2.44,-0.7,0,282.12,280.63,0.38,221,5913,5271,-317,11,2639
2021-12-04T08:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:35:03.914478+00:00,1638604800,PT,182.25,119.83,182.4,136.44,,5855,0,19,0,231,5643,entsoe.eu,31.94,68.06,31.94,68.06,,,401,0,3004,110,464,1841,,35,0,0,385.23,0,2885.87,105.67,445.75,1768.6,0,33.62,0,18.25,,19,-231,182.25,2.45,-0.89,1.91,282.47,280.83,0.68,230.43,5977,5771,-321,122,2463
2021-12-04T09:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:35:03.914478+00:00,1638608400,PT,179.41,117.79,180.97,136.44,148.97,5858,0,88,176,0,6122,entsoe.eu,30.9,68.74,31.1,68.9,,,399,0,2873,272,465,1814,,35,21.52,0,403.03,4.35,2941.01,297.35,479.11,1851.01,0.77,35.86,0,88,,88,176,148.97,2.27,-0.61,19.66,283.32,281.19,0.71,230.65,5691,6124,147,255,2277
2021-12-04T10:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:22.668019+00:00,1638612000,PT,187.42,123.63,194.23,,146.99,5509,75,0,928,0,6362,entsoe.eu,32.7,65.57,34.16,65.84,,,397,0,2715,321,194,1846,,36,109.67,0,412.89,21.6,3034.61,464.9,259.48,2015.09,3.87,39.92,0,0,,-75,928,146.99,2.7,-1.54,51.22,284.61,281.62,1.04,227.73,5450,6266,829,341,2148
2021-12-04T11:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:21.952667+00:00,1638615600,PT,181.39,118.86,188.59,,144.98,5422,9,0,1072,0,6485,entsoe.eu,31.38,66.67,32.9,67.1,,,400,0,2697,304,237,1749,,35,126.88,0,423.17,24.57,3102.77,476.41,321.02,1966.01,4.26,39.9,0,0,,-9,1072,144.98,2.83,-1.57,83.67,285.25,281.92,0.83,229.92,5303,6368,913,370,2148
2021-12-04T12:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:21.580766+00:00,1638619200,PT,182.47,119.82,194.16,,146.09,5056,102,0,1624,0,6578,entsoe.eu,31.39,65.7,33.84,66.16,,,400,0,2550,295,100,1675,,36,191.51,0,429.98,38.88,3123.32,555.43,213.17,1976.31,6.54,43.07,0,0,,-102,1624,146.09,3.09,-2,117.6,285.88,282.02,0.87,222,5381,6423,1374,359,2187
2021-12-04T13:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1638622800,PT,181.61,119.04,191.24,,150.38,4916,7,0,1516,0,6425,entsoe.eu,31.18,66.03,33.18,66.82,,,397,0,2520,272,96,1596,,35,179.72,0,431.01,37.83,3099.53,495.2,216.58,1916.89,6.32,42.24,0,0,,-7,1516,150.38,3.23,-2.41,314.19,286.45,281.81,0.03,218.73,5391,6395,1277,318,2287
2021-12-04T14:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:22.668019+00:00,1638626400,PT,184.21,121.81,198.41,,147.7,4821,367,0,1875,0,6329,entsoe.eu,31.77,64.82,34.72,65.28,,,394,0,2492,211,50,1638,,36,216.85,0,413.81,46.02,3082.41,430.14,176.13,1913.88,8.08,42.71,0,0,,-367,1875,147.7,3.31,-2.68,287.89,286.54,281.78,0.05,210,5212,6294,1833,251,2334
2021-12-04T15:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:27.375341+00:00,1638630000,PT,190.49,128.74,206.99,136.44,153.33,4352,0,382,1378,0,6112,entsoe.eu,31.48,65.69,33.19,66.81,,,400,0,2180,128,73,1535,,36,172.91,0,433.91,35.4,2768.06,239.31,192.07,1840.27,5.81,42.75,0,382,,382,1378,153.33,3.39,-2.53,264.59,286.42,282.13,0.07,222,5249,6213,1058,152,2320
2021-12-04T16:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:28:24.956138+00:00,1638633600,PT,184.54,128.67,195.95,136.44,171.5,4648,0,951,557,0,6156,entsoe.eu,28.46,70.37,28.34,71.66,,,397,0,2344,38,282,1551,,36,72.48,0,410.89,15.37,2577.89,48.58,343.36,1695.46,2.48,38.81,0,951,,951,557,171.5,3,-2.56,237.18,286.08,281.88,0.07,243.05,5953,6398,358,33,2349
2021-12-04T17:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:35:01.147161+00:00,1638637200,PT,167.19,117.78,174.62,136.44,,5452,0,1318,0,41,6729,entsoe.eu,24.36,75.64,24.36,75.64,,,392,0,2737,0,674,1613,,36,0,0,389.63,0,2720.42,0,669.92,1603.23,0,35.78,0,1310.02,,1318,-41,167.19,2.59,-2.36,194.97,284.72,281.89,0.08,250,7463,7030,-356,0,2508
2021-12-04T18:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:28:24.956138+00:00,1638640800,PT,157.32,108.52,160.59,136.44,171.03,5997,0,1029,137,0,7163,entsoe.eu,23.7,76.06,23.58,76.42,,,381,0,2990,0,969,1622,,35,17.23,0,384.35,3.7,3049.03,0.19,985.55,1657.7,0.6,35.68,0,1029,,1029,137,171.03,2.47,-2.24,162.51,283.94,281.7,0.08,248,7315,7448,-30,0,2730
2021-12-04T19:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:29.611427+00:00,1638644400,PT,160.38,109.6,162.21,136.44,169.48,5966,0,698,636,0,7300,entsoe.eu,25.56,73.31,25.2,74.8,,,374,0,3249,0,664,1644,,35,82.09,0,389.78,16.63,3521.4,0.59,742.07,1808.42,2.79,38.23,0,698,,698,636,169.48,2.48,-2.23,0,283.4,281.43,0.01,241.93,6875,7501,388,0,2811
2021-12-04T20:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:28:27.375341+00:00,1638648000,PT,162.39,107.86,161.27,136.44,176.05,6053,0,209,892,0,7154,entsoe.eu,27.42,70.91,26.94,73.06,,,398,0,3431,0,537,1652,,35,119.54,0,420.32,23.65,3798.5,0.86,644.54,1894.23,4.07,39.41,0,209,,209,892,176.05,2.6,-2.49,0,283.08,281.2,0.02,248,6946,7195,793,0,2816
2021-12-04T21:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:29.611427+00:00,1638651600,PT,166.78,111.22,167.19,136.44,173.4,5789,0,230,700,0,6719,entsoe.eu,28.17,70.47,27.94,72.06,,,399,0,3418,0,290,1647,,35,91.02,0,416.64,19.14,3717.96,0.7,369.77,1831.98,3.28,38.61,0,230,,230,700,173.4,2.88,-2.77,0,283.13,281.1,0.04,230.23,5996,6757,702,0,2780
2021-12-04T22:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1638655200,PT,160.1,104.52,161.4,,153.17,5634,228,0,1058,0,6464,entsoe.eu,27.45,70.38,27.74,72.26,,,400,0,3385,0,286,1528,,35,140.22,0,413.09,28.16,3751.11,1.05,384.41,1702,4.96,39.08,0,0,,-228,1058,153.17,2.81,-3.16,0,282.64,280.6,0.04,217.45,5674,6486,1031,0,2745
2021-12-04T23:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:21.952667+00:00,1638658800,PT,129.21,80.18,127.44,,134.54,4826,532,0,1603,0,5897,entsoe.eu,20.49,75.93,20.08,79.92,,,401,0,3256,0,200,934,,35,213.94,0,408.16,44.31,3732.8,1.89,335.45,1114.69,9.24,40,0,0,,-532,1603,134.54,2.91,-3.26,0,282.34,280.24,0.07,175.4,5215,5646,1725,0,3166
2021-12-05T00:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:24.110400+00:00,1638662400,PT,103.86,59.16,96.64,,126.04,4256,792,0,1386,0,4850,entsoe.eu,14.81,81.49,13.11,86.89,,,401,0,3125,0,172,524,,34,182.22,0,377.97,34.81,3320.46,1.43,253.12,639.97,7.33,36.1,0,0,,-792,1386,126.04,2.88,-3.27,0,281.92,279.62,0.08,104.99,4705,5249,1799,0,3233
2021-12-05T01:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:21.952667+00:00,1638666000,PT,99.7,56.34,91.16,,122.33,4247,1279,0,1603,0,4571,entsoe.eu,14.08,81.77,12.01,87.99,,,398,0,3200,1,138,476,,34,192.2,0,345.96,31.63,3181.86,2.05,208.07,571.32,6.96,33.6,0,0,,-1279,1603,122.33,2.76,-3.51,0,281.7,279.22,0.01,82,4653,4832,2028,0,3320
2021-12-05T02:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:22.668019+00:00,1638669600,PT,82.71,43.01,70.25,,113.38,4152,1419,0,1687,0,4420,entsoe.eu,10.52,85.03,7.51,92.49,,,400,0,3300,0,140,278,,34,197.77,0,338.62,28.24,3222.86,1.06,196.22,397.62,6.46,32.92,0,0,,-1419,1687,113.38,2.68,-3.56,0,281.37,278.76,0.01,10,4545,4611,2012,0,3414
2021-12-05T03:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:21.952667+00:00,1638673200,PT,73.29,35.67,60.45,,110.88,4275,1403,0,1460,0,4332,entsoe.eu,8.61,87.54,5.61,94.39,,,400,0,3504,0,131,206,,34,168.29,0,332.87,25.15,3285.08,1.07,173.61,310.45,5.8,31.67,0,0,,-1403,1460,110.88,2.73,-3.49,0,281.17,278.64,0.01,5,4713,4490,2000,0,3520
2021-12-05T04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:22.564481+00:00,1638676800,PT,71.51,34.89,58.18,,110.2,4432,1658,0,1527,0,4301,entsoe.eu,8.42,87.74,5.37,94.63,,,395,0,3688,0,111,204,,34,166.69,0,315.4,24.63,3295.94,1.04,161.69,301.38,5.78,30.47,0,0,,-1658,1527,110.2,2.84,-3.79,0,280.97,278.42,0.03,2.67,4799,4451,1945,0,3598
2021-12-05T05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:24.110400+00:00,1638680400,PT,66.57,31.92,54.01,,106.76,4801,1647,0,1500,0,4654,entsoe.eu,7.66,88.79,4.89,95.11,,,388,0,4037,0,141,201,,34,167.4,0,316.8,26.02,3632.16,1.16,182.61,293.12,6.07,31.15,0,0,,-1647,1500,106.76,3.15,-3.92,0,280.99,278.47,0.04,3.76,4746,4448,1999,0,3636
2021-12-05T06:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:24.110400+00:00,1638684000,PT,67.39,31.9,55.96,,106.38,4692,1455,0,1375,0,4612,entsoe.eu,7.67,88.96,5.12,94.88,,,396,0,3893,0,163,206,,34,157.44,0,329.79,24.8,3570.3,1.12,202.05,291.87,5.79,31.3,0,0,,-1455,1375,106.38,3.16,-4.01,0,280.88,278.29,0.05,10,4750,4556,1822,0,3627
2021-12-05T07:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:24.110400+00:00,1638687600,PT,65.15,29.62,55.55,,108.38,4796,1216,0,1065,0,4645,entsoe.eu,7.16,90.25,5.03,94.97,,,404,0,3958,5,188,207,,34,121.87,0,342.2,20.5,3621,10.44,218.66,276.45,4.53,31.16,0,0,,-1216,1065,108.38,2.91,-4.01,0,280.79,278.12,0.02,80,4908,4630,1009,14,3600
2021-12-05T08:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:22.668019+00:00,1638691200,PT,64.48,28.69,54.97,,105.64,5012,1242,0,1157,0,4927,entsoe.eu,6.88,90.6,4.83,95.17,,,403,0,3938,157,272,207,,35,125.25,0,344.41,23.33,3634.17,191.04,294.55,278.9,4.53,32.39,0,0,,-1242,1157,105.64,2.86,-3.93,2.02,280.91,278.12,0.03,87.5,5197,5001,1142,176,3556
2021-12-05T09:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1638694800,PT,65.71,29.11,55.56,,100.44,5154,1224,0,1507,0,5437,entsoe.eu,6.89,90.27,4.73,95.27,,,398,0,3854,462,196,209,,35,156.08,0,352.33,31.81,3753.8,557.21,244.94,302.76,5.82,34.32,0,0,,-1224,1507,100.44,3.04,-4.08,26.13,282.1,278.39,0.05,82.5,5283,5479,1606,366,3577
2021-12-05T10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:22.564481+00:00,1638698400,PT,66.69,29.64,56.2,,95.58,5243,1282,0,1905,0,5866,entsoe.eu,6.96,89.84,4.69,95.31,,,400,0,3767,628,202,210,,36,188.91,0,361.59,38.46,3856.54,790.43,262.01,326.89,6.81,36.44,0,0,,-1282,1905,95.58,3.15,-4.93,69.68,283.34,278.27,0.06,40,5443,5905,2354,490,3744
2021-12-05T11:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:22.668019+00:00,1638702000,PT,68.3,31.3,56.07,,95.66,5270,1434,0,2356,0,6192,entsoe.eu,7.32,89.03,4.67,95.33,,,402,0,3782,627,213,210,,36,227.26,0,366.19,46.66,4001.54,856.36,288.96,361.83,7.54,37.33,0,0,,-1434,2356,95.66,3.49,-5.4,113.87,284.48,278.25,0.08,20.1,5527,6230,2543,540,3893
2021-12-05T12:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:22.668019+00:00,1638705600,PT,66.69,29.85,56.01,,92.24,5221,1074,0,2184,0,6331,entsoe.eu,6.98,89.58,4.65,95.35,,,406,0,3791,579,202,208,,35,218.19,0,385.68,44.63,4154.51,841.53,289.89,352.91,6.79,37.86,0,0,,-1074,2184,92.24,3.69,-5.71,155.92,285.28,278.06,0.1,23.08,5556,6417,2482,535,3927
2021-12-05T13:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:22.668019+00:00,1638709200,PT,68.29,31.34,56.5,,94.8,5147,1348,0,2289,0,6088,entsoe.eu,7.31,89.11,4.76,95.24,,,403,0,3768,559,172,210,,35,219.16,0,368.22,46.87,4009.51,798.98,248.43,354.63,7.32,36.52,0,0,,-1348,2289,94.8,3.7,-5.84,372.45,285.75,278.12,0.02,20.5,5559,6247,2446,487,3901
2021-12-05T14:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.952667+00:00,1638712800,PT,67.89,31.62,55.97,,92.4,5130,1656,0,2497,0,5971,entsoe.eu,7.34,88.78,4.76,95.24,,,403,0,3854,477,152,209,,35,233.69,0,356.2,48.88,4017.25,699.05,229.05,345.47,8.29,35.62,0,0,,-1656,2497,92.4,3.7,-5.78,350.07,285.87,278.38,0.04,10.41,5404,6110,2630,394,3831
2021-12-05T15:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:24.110400+00:00,1638716400,PT,69.56,32.84,56.49,,101.4,5010,1141,0,2055,0,5924,entsoe.eu,7.75,88.64,4.87,95.13,,,404,0,3784,367,211,209,,35,215.25,0,377.04,43.01,4066.35,499,309.11,372,7.53,36.91,0,0,,-1141,2055,101.4,3.66,-5.29,320.92,285.83,278.54,0.06,80,5212,6049,2277,245,3674
2021-12-05T16:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:22.668019+00:00,1638720000,PT,76.57,39.02,57.23,,123.48,4785,721,0,1973,0,6037,entsoe.eu,9.35,86.86,5.1,94.9,,,404,0,3652,104,381,209,,35,230.24,0,403.14,47.12,4168.67,151.85,520.25,469.99,7.9,39.46,0,0,,-721,1973,123.48,3.4,-5.21,281.59,285.35,278.9,0.07,176.69,5010,6177,2032,56,3432
2021-12-05T17:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:35:03.914478+00:00,1638723600,PT,78.83,44.99,57.28,136.44,142.49,4767,0,687,992,0,6446,entsoe.eu,7.46,90.56,4.47,95.53,,,404,0,3512,1,606,209,,35,127.75,0,427.94,26.02,4008.28,4.1,710.41,411.03,4.08,39.64,0,687,,687,992,142.49,3.24,-4.56,233.86,284.24,278.82,0.09,219.85,5085,6736,1137,1,3256
2021-12-05T18:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:35:01.147161+00:00,1638727200,PT,76.87,48.28,55.6,136.44,145.07,5071,0,1503,269,0,6843,entsoe.eu,4.54,94.95,3.73,96.27,,,401,0,3391,0,1034,209,,36,34.81,0,407.53,6.93,3520.21,0.24,1066.57,265.34,1.09,37.27,0,1503,,1503,269,145.07,3.04,-4.3,194.92,283.59,279.05,0.1,240,6106,7155,78,0,3218
2021-12-05T19:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:28:24.956138+00:00,1638730800,PT,72.97,45.94,53.16,136.44,,5583,0,1743,0,280,7046,entsoe.eu,3.37,96.63,3.37,96.63,,,406,0,3348,0,1582,211,,36,0,0,390.48,0,3220.04,0,1521.54,202.94,0,34.62,0,1676.38,,1743,-280,72.97,2.88,-4.26,0,283.22,279.09,0.01,250.47,7599,7250,-561,0,3100
2021-12-05T20:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:28:29.611427+00:00,1638734400,PT,73.49,46.7,53.04,136.44,,5573,0,1810,0,311,7072,entsoe.eu,3.32,96.68,3.32,96.68,,,406,0,3330,0,1592,210,,35,0,0,388.9,0,3189.73,0,1524.94,201.15,0,33.53,0,1733.76,,1810,-311,73.49,2.71,-3.96,0,282.87,279.08,0.02,251.65,7143,7110,-743,0,2929
